0,00E+00	1222,042
2,48E-02	1221,973
4,98E-02	1222,031
7,48E-02	1222,038
9,98E-02	1222,042
1,25E-01	1222,042
1,50E-01	1222,042
1,75E-01	1222,042
2,00E-01	1222,042
2,25E-01	1222,042
2,50E-01	1222,042
2,75E-01	1222,042
3,00E-01	1222,042
3,25E-01	1222,042
3,50E-01	1222,042
3,75E-01	1222,042
4,00E-01	1222,042
4,25E-01	1222,042
4,50E-01	1222,042
4,75E-01	1222,042
5,00E-01	1222,042
5,25E-01	1222,042
5,50E-01	1222,042
5,75E-01	1222,042
6,00E-01	1222,042
6,25E-01	1222,042
6,50E-01	1222,042
6,75E-01	1222,042
7,00E-01	1222,042
7,25E-01	1222,042
7,50E-01	1222,042
7,75E-01	1222,042
8,00E-01	1222,035
8,25E-01	1221,93
8,50E-01	1221,5
8,75E-01	1220,671
9,00E-01	1219,261
9,25E-01	1216,813
9,50E-01	1212,929
9,75E-01	1207,736
1,00E+00	1201,273
1,02E+00	1193,205
1,05E+00	1185,459
1,07E+00	1175,998
1,10E+00	1165,656
1,12E+00	1155,682
1,15E+00	1145,635
1,17E+00	1135,954
1,20E+00	1125,89
1,22E+00	1116,01
1,25E+00	1105,616
1,27E+00	1094,999
1,30E+00	1083,69
1,33E+00	1072,263
1,35E+00	1060,658
1,37E+00	1049,642
1,40E+00	1039,025
1,42E+00	1027,441
1,45E+00	1015,934
1,47E+00	1005,432
1,50E+00	993,744
1,52E+00	982,331
1,55E+00	971,008
1,57E+00	959,591
1,60E+00	948,127
1,62E+00	935,777
1,65E+00	923,868
1,67E+00	912,202
1,70E+00	900,127
1,72E+00	887,708
1,75E+00	875,336
1,77E+00	862,61
1,80E+00	849,917
1,83E+00	837,151
1,85E+00	825,467
1,87E+00	814,118
1,90E+00	803,132
1,92E+00	792,413
1,95E+00	780,967
1,97E+00	769,391
2,00E+00	757,128
2,02E+00	745,657
2,05E+00	734,254
2,07E+00	722,982
2,10E+00	710,809
2,12E+00	695,65
2,15E+00	679,951
2,17E+00	663,891
2,20E+00	647,794
2,22E+00	630,323
2,25E+00	611,135
2,27E+00	596,651
2,30E+00	588,298
2,33E+00	583,339
2,35E+00	577,6
2,37E+00	571,677
2,40E+00	564,249
2,42E+00	555,942
2,45E+00	546,901
2,47E+00	538,048
2,50E+00	529,633
2,52E+00	520,787
2,55E+00	511,927
2,57E+00	502,911
2,60E+00	494,029
2,62E+00	486,07
2,65E+00	477,861
2,67E+00	469,322
2,70E+00	460,513
2,72E+00	451,483
2,75E+00	442,254
2,77E+00	432,504
2,80E+00	422,725
2,83E+00	413,156
2,85E+00	402,955
2,87E+00	392,901
2,90E+00	382,218
2,92E+00	370,697
2,95E+00	359,681
2,97E+00	348,481
3,00E+00	336,142
3,02E+00	324,537
3,05E+00	312,061
3,07E+00	299,986
3,10E+00	286,782
3,12E+00	274,595
3,15E+00	261,605
3,17E+00	247,848
