#H theta alpha
-0.205875 176.944560414153 3.97877913263146
-0.210875 176.968397342248 4.00518086548057
-0.215875 176.986104774547 4.03328618492535
-0.220875 176.987466884724 4.06574550604619
-0.22575 177.061701889362 4.07708195714774
-0.23075 177.059658724097 4.11008935887829
-0.23575 176.996320600873 4.15955324125243
-0.24075 176.960905736275 4.20115120425919
-0.24575 177.039908126533 4.21151472798339
-0.25075 177.082133542015 4.23192663255176
-0.25575 177.041951291798 4.27423034163805
-0.26075 176.968397342248 4.32487823116349
-0.26575 177.001087986492 4.34729213130757
-0.27075 176.999044821227 4.37884729947761
-0.27575 176.969078397336 4.41731898079544
-0.28075 176.990872160166 4.44225631924339
-0.28575 176.979294223663 4.47557060717503
-0.29075 176.988828994901 4.50335946190574
-0.29575 177.011984867907 4.52734421413907
-0.30075 177.060339779186 4.54495855554781
-0.30575 177.003812206846 4.58914321875778
-0.31075 177.005174317023 4.61850199538192
-0.31575 177.041270236709 4.63886951558313
-0.32075 177.09303042343 4.65502615958206
-0.325625 177.107332580287 4.67992467429519
-0.33075 177.16658437298 4.69507693250142
-0.335625 177.091668313253 4.74204029868482
-0.34075 177.138661114355 4.76001493337058
-0.345625 177.09303042343 4.79923000192277
-0.350625 177.088944092899 4.82889099946149
-0.355625 177.048761842682 4.86717139209471
-0.360625 176.986785829635 4.91067663699687
-0.365625 176.967035232071 4.94353065615308
-0.370625 177.005174317023 4.96224590412591
-0.375625 177.035140740914 4.9827569998768
-0.38075 176.998363766139 5.02020225918862
-0.385625 176.763399760631 5.10334508434516
-0.39075 176.783150358195 5.12665049328605
-0.39575 176.847850591596 5.138400812978
-0.40075 176.853980087392 5.16410697804737
-0.40575 176.832186324562 5.19633718913833
-0.41075 176.881903346018 5.21154636831864
-0.41575 176.874411740045 5.23998505064495
-0.42075 176.897567613051 5.26137025305056
-0.42575 176.905059219024 5.28623371548797
-0.43075 176.759313430101 5.34650384753699
-0.43575 176.690526866169 5.38877513399125
-0.44075 176.677586819489 5.4179099788081
-0.44575 176.75522709957 5.42605559381429
-0.45075 176.803582010848 5.44100342446372
-0.45575 176.818565222794 5.46355688886705
-0.46075 176.839677930535 5.48467902415666
-0.46575 176.871006464603 5.50333493968125
-0.47075 176.830143159297 5.53824454188175
-0.47575 176.877817015487 5.55303485316421
-0.480875 176.85466114248 5.58446010442127
-0.48575 176.836953710181 5.61319061000501
-0.490875 176.833548434739 5.639752434188
-0.49575 176.843083205977 5.66221463227171
-0.500875 176.862833803541 5.68361224351589
-0.505875 176.856023252657 5.71016579127232
-0.510875 176.910507659731 5.72310996157242
-0.515875 176.601989704674 5.81581595191671
-0.520875 176.619016081884 5.83668475468882
-0.525875 176.62514557768 5.85996439348283
-0.530875 176.608800255558 5.88792635023436
-0.535875 176.629912963299 5.90780225724814
-0.540875 176.584282272375 5.94193349301189
-0.545875 176.52571153477 5.97874026705505
-0.550875 176.511409377913 6.00589645923396
-0.555875 176.57747172149 6.01583257261887
-0.560875 176.518219928797 6.05237755093211
-0.565875 176.49983144141 6.08009817178099
-0.570875 176.572023280783 6.08860357237392
-0.575875 176.556359013749 6.11567599119021
-0.580875 176.524349424593 6.14600800967309
-0.585875 176.475313458226 6.17999590602746
-0.590875 176.475994513315 6.20330594376606
-0.595875 176.567936950252 6.20743279919042
-0.600875 176.580195941844 6.22826562512198
-0.605875 176.580195941844 6.25154884080557
-0.610875 176.64693934051 6.26092583888493
-0.615875 176.597903374143 6.29426556634255
-0.620875 176.546824242511 6.32791527881076
-0.625875 176.68575948055 6.32225521036676
-0.630875 176.656474111748 6.35128308113398
-0.635875 176.736157557094 6.35790359189359
-0.640875 176.736838612182 6.38062311387509
-0.645875 176.826056828766 6.38520165205541
-0.650875 176.809711506644 6.41129780657032
-0.655875 176.836272655093 6.42859267966315
-0.660875 176.88939495199 6.44055147149777
-0.665875 176.913912935174 6.45815762480744
-0.670875 176.950689909949 6.47339274167777
-0.675875 176.983380554193 6.48931735612211
-0.680875 176.964992066806 6.51548467520585
-0.685875 176.986104774547 6.5336721388331
-0.690875 176.964311011717 6.56050200494332
-0.695875 176.918680320793 6.59193548655603
-0.700875 176.840358985623 6.62991887403638
-0.705875 176.775658752223 6.6648551011145
-0.710875 176.692570031435 6.70345043765684
-0.715875 176.740243887625 6.71595579304056
-0.720875 176.744330218155 6.73712768172271
-0.72575 176.747054438509 6.75782828554347
-0.730875 176.700061637407 6.78946199765532
-0.73575 176.75522709957 6.79983990182522
-0.74075 176.781788248019 6.81624659023476
-0.74575 176.75522709957 6.84315759634564
-0.75075 176.82469471859 6.85118892221791
-0.75575 176.805625176114 6.87649420295829
-0.76075 176.856704307746 6.88801927052068
-0.76575 176.904378163936 6.90024183832376
-0.77075 176.916637155527 6.91928445781384
-0.77575 176.945241469241 6.93515374363803
-0.78075 176.947284634506 6.95613348910451
-0.78575 176.95886257101 6.97513900761083
-0.79075 176.965673121894 6.99509249675598
-0.79575 176.955457295568 7.01821183055537
-0.80075 176.960224681187 7.03844710970043
-0.80575 176.98474266437 7.05487699536173
-0.81075 176.956819405744 7.08117581233196
-0.81575 176.997001655962 7.09449965092321
