#H theta alpha
0.97225 143.411899348902 4.39896729698222
0.97725 143.458579559903 4.35768654635808
0.98225 143.444999862157 4.33854532147999
0.98725 143.572309528522 4.26517028301039
0.99225 143.662275026087 4.20404590186373
0.99725 143.670762337178 4.17469173081051
1.00225 143.674157261614 4.14704947296367
1.00725 143.667367412742 4.12347979531847
1.01225 143.682644572705 4.09014129344124
1.01725 143.686888228251 4.06054552666178
1.02225 143.703014119324 4.02593442547571
1.02725 143.663972488305 4.01455160522155
1.03225 143.623233395068 4.00397391910114
1.03725 143.63087197505 3.97168043576892
1.04238 143.611351159541 3.95046615720142
1.04725 143.576553184068 3.93744156851901
1.05238 143.585889226268 3.90220322131981
1.05737 143.56551967965 3.88136064544395
1.06238 143.601166386232 3.83305038825355
1.06737 143.609653697323 3.79702993098933
1.07238 143.64020801725 3.74844388762187
1.07738 143.656333908323 3.70569701861252
1.08238 143.610502428432 3.69518335127239
1.08725 143.566368410759 3.68471386400918
1.09237 143.562973486322 3.64986600713272
1.09725 143.675854723833 3.54814222661962
1.10237 143.631720706159 3.53398783154328
1.10725 143.613897352868 3.50519512814455
1.11225 143.617292277305 3.46112162006798
1.11725 143.635115630596 3.40512410365115
1.12225 143.629174512832 3.36275899780342
1.12725 143.600317655123 3.33491703703738
1.13225 143.605410041777 3.28003028849442
1.13725 143.596073999577 3.23260706702457
1.14225 143.653787714996 3.11802468417405
1.14725 143.634266899487 3.0665048989817
1.15225 143.591830344032 3.03591300624133
1.15725 143.547696326358 3.00601324143633
1.16225 143.511200888667 2.96258792447621
1.16725 143.504411039794 2.8551911238558
