#H theta alpha
1.38778e-17 174.529776732957 2.95898345297815
-0.00125 174.431323924302 3.00446681349559
-0.002125 174.397374679938 3.02367230079432
-0.003125 174.365122897792 3.04343238778741
-0.00425 174.340509695628 3.0616367625485
-0.005 174.339660964519 3.06806584796128
-0.00625 174.359181780028 3.0717658164425
-0.007125 174.347299544501 3.08315231052857
-0.008125 174.346450813392 3.09192979488317
-0.00925 174.353240662265 3.09895957690446
-0.01 174.343055888955 3.10852923076268
-0.01125 174.336266040083 3.12122917271087
-0.012125 174.326929997882 3.13151678259531
-0.013125 174.286190904646 3.15364379422935
-0.01425 174.283644711318 3.16360985188856
-0.015 174.250544198063 3.18091381926528
-0.01625 174.182645709335 3.2140493648907
-0.017 174.132570573898 3.23683903801846
-0.018 174.102016253971 3.25505924939878
-0.01925 174.124083262807 3.25770883203502
-0.02 174.083344169571 3.27714917834695
-0.02125 174.127478187244 3.27238375698955
-0.022125 174.074008127371 3.29684861076276
-0.023 174.040058883007 3.31506930463005
-0.02425 174.054487311861 3.32018656696345
-0.025 174.026479185261 3.33504080317341
-0.02625 174.040907614116 3.34012760540838
-0.027 174.037512689679 3.34708728832289
-0.028 174.014596949734 3.36239304898652
-0.02925 174.042605076334 3.36292343024944
-0.03 174.08419290068 3.35517714917311
-0.03125 174.045151269661 3.37746604972916
-0.032 174.058730967407 3.37900608674386
-0.033 174.056184774079 3.38750521856312
-0.03425 174.068915740716 3.39291774888788
-0.034875 174.006958369752 3.4176061393501
-0.036125 174.033269034134 3.41864748918702
-0.037 174.011202025297 3.43251950582399
-0.038 174.026479185261 3.43510990898613
-0.03925 174.019689336388 3.44681054133133
-0.04 174.016294411952 3.45375470236482
-0.04125 174.028176647479 3.45938155286536
-0.042 174.035815227461 3.46238841753674
-0.043 174.00865583197 3.47868290152024
-0.04425 174.026479185261 3.48250087221868
-0.044875 173.977252780933 3.50280975445405
-0.046125 173.932270032151 3.52626873191909
-0.047 173.97046293206 3.5206708164975
-0.048 173.965370545406 3.52972211481765
-0.04925 173.953488309878 3.54273482600918
-0.049875 173.916144141078 3.55904851847421
-0.05125 173.908505561096 3.5715732419799
-0.052 173.916144141078 3.57475426409229
-0.053 173.916992872187 3.58160602225037
-0.05425 173.931421301042 3.58649681750762
-0.054875 173.922933989951 3.59366884609269
-0.056125 173.917841603296 3.60424788387469
-0.057 173.900018250005 3.61627435672466
-0.058 173.912749216641 3.61956912590356
-0.05925 173.881346165605 3.6381770003131
-0.059875 173.870312661186 3.64607496116363
-0.06125 173.855884232332 3.66047080381071
-0.062 173.847396921241 3.66862049953915
-0.063 173.856732963441 3.67279998015964
-0.06425 173.867766467859 3.67853826055558
-0.064875 173.862674081205 3.68441780559019
-0.066125 173.85758169455 3.69503574211791
-0.067 173.855035501223 3.70184917366379
-0.068 173.839758341259 3.7138193502893
-0.06925 173.81005275244 3.73152135201576
-0.069875 173.807506559113 3.73669244928822
-0.07125 173.81938879464 3.74299331708294
-0.072 173.843153265695 3.74090669850693
-0.073 173.770162390313 3.7700892755336
-0.074125 173.756582692567 3.78198892357241
-0.074875 173.727725834858 3.79587424438805
-0.076125 173.736213145949 3.80222107511768
-0.077 173.719238523767 3.81326699433959
-0.078 173.737910608167 3.81452572599432
-0.07925 173.74385172593 3.8214515797077
-0.079875 173.747246650367 3.82492715074909
-0.08125 173.775254776967 3.82592948862632
-0.082 173.729423297076 3.84489820579932
-0.083 173.714994868221 3.85600046310985
-0.08425 173.647096379493 3.88471271713909
-0.084875 173.729423297076 3.86462551091295
-0.086125 173.726028372639 3.87422339580699
-0.087 173.749792843694 3.87309060653311
-0.088 173.732818221512 3.88506582193362
-0.08925 173.759977617003 3.88559341341332
-0.089875 173.757431423676 3.89052886313724
-0.09125 173.774406045858 3.89496385279673
-0.092 173.748944112585 3.90764245131226
-0.093 173.752339037021 3.91342472911649
-0.09425 173.779498432513 3.91391466624049
-0.094875 173.730272028185 3.9325309353471
-0.096125 173.764221272549 3.93096276632365
-0.097 173.723482179312 3.94880834068386
-0.098 173.720087254876 3.95659801714273
-0.09925 173.713297406003 3.96702611010596
-0.1 173.718389792657 3.9704437389479
-0.10125 173.731120759294 3.97505486780205
-0.102125 173.511299402037 4.04457807638359
-0.107125 173.633516681747 4.04247649224741
-0.112125 173.751490305912 4.04170499644438
-0.117125 173.844001996804 4.04800769102545
-0.12225 173.854186770114 4.07868797223089
-0.127125 173.891530938914 4.09990868248916
-0.13225 173.82957356795 4.15067678632518
-0.13725 173.804960365786 4.18953394399851
-0.14225 173.778649701404 4.22871893877552
-0.14725 173.753187768131 4.26749191482692
-0.15225 173.74470045704 4.30109739762177
-0.15725 173.755733961458 4.32924050365478
-0.16225 173.760826348112 4.35881411394934
-0.16725 173.767616196985 4.38783440245831
-0.17225 173.780347163622 4.41500486333
-0.17725 173.775254776967 4.44678504544761
-0.18225 173.767616196985 4.4792473470155
-0.18725 173.776103508076 4.50708296415819
-0.19225 173.780347163622 4.53585022605345
-0.19725 173.748944112585 4.57381374096396
-0.20225 173.737061877058 4.60652324822076
-0.20725 173.68783547273 4.64881865247925
-0.21225 173.702263901585 4.67431768937785
-0.21725 173.696322783821 4.70480872147534
-0.22225 173.723482179312 4.72677301408041
-0.22725 173.74470045704 4.75014872728831
-0.23225 173.748944112585 4.77771016273141
-0.23725 173.775254776967 4.79945773034584
-0.242375 173.798170516913 4.82282432933593
-0.24725 173.817691332422 4.84537039100988
