#H theta alpha
0.936875 132.422528948271 7.28778936715794
0.941875 132.431016259362 7.26956310646991
0.946875 132.402159401653 7.25903216667607
0.951875 132.380092392816 7.24695834536066
0.956875 132.380941123925 7.23027167558768
0.961875 132.393672090562 7.21095579057236
0.966875 132.326622332943 7.20801481758786
0.971875 132.360571577307 7.18435717461369
0.976875 132.361420308416 7.16747309472076
0.981875 132.346991879561 7.15362384281874
0.986875 132.492124899217 7.10673862354939
0.991875 132.604157405619 7.06623900600987
0.996875 132.728072147547 7.02318660347054
1.00188 132.778147282984 6.99540663213389
1.00687 132.746744231948 6.98472949724638
1.01188 132.787483325184 6.95875018782312
1.01687 132.711097525365 6.95781415212312
1.02188 132.620283296692 6.95967482479997
1.02687 132.662719852147 6.93330925476315
1.03187 132.602459943401 6.92874688764854
1.03687 132.582090396782 6.91557535260959
1.04187 132.526922874691 6.90991151836446
1.047 132.582939127891 6.87988186937872
1.05187 132.548989883527 6.87001087097152
1.057 132.459873117072 6.87115273780972
1.06188 132.48024266369 6.84960859255653
1.067 132.580392934564 6.80954573387273
1.072 132.610098523382 6.78514001749947
1.077 132.584636590109 6.77291059152893
1.082 132.563418312382 6.75949928221369
1.087 132.545594959091 6.74556189746174
1.092 132.523527950254 6.732260206813
1.097 132.519284294709 6.71505663832208
1.102 132.507402059181 6.69965924964334
1.107 132.457326923744 6.6924572140298
1.112 132.441201032671 6.67790110771668
1.117 132.447142150435 6.65821670316591
1.122 132.465814234835 6.635722614639
1.127 132.45223453709 6.62020328966432
1.132 132.398764477216 6.61387649472255
1.137 132.415739099398 6.59141220724514
1.142 132.436957377126 6.56795353725398
1.147 132.388579703907 6.56022719020994
1.152 132.431016259362 6.53198042755719
1.157 132.403008132762 6.51947721112202
1.162 132.439503570453 6.49214276971833
1.167 132.397915746107 6.48276837390441
1.172 132.521830488036 6.43515932435921
1.17712 132.495519823654 6.42158016854874
1.182 132.48957870589 6.40415656354953
1.18712 132.524376681363 6.37626252110229
1.19213 132.519284294709 6.35794055894151
1.19712 132.515889370272 6.33926993407381
1.20213 132.500612210308 6.32334550157756
1.20713 132.504855865854 6.30279709842725
1.21213 132.50825079029 6.28221998058676
1.21713 132.509099521399 6.26208917471234
1.22213 132.514191908054 6.2410160882788
1.22713 132.569359430146 6.207672502884
1.232 132.576149279018 6.18635370814191
1.23713 132.596518825637 6.16079477585343
1.242 132.597367556746 6.14062926709994
1.247 132.644047767746 6.10882283894995
1.252 132.647442692183 6.08734329891349
1.257 132.635560456655 6.06958212184169
1.262 132.673753356565 6.03944244087072
1.267 132.703458945383 6.01108140501399
1.272 132.721282298675 5.98538704344009
1.277 132.710248794256 5.96713020205081
1.282 132.658476196601 5.959136993606
1.287 132.64065284331 5.94235495952194
1.292 132.689030516529 5.90859698209746
1.297 132.739105651966 5.87394179423297
1.302 132.711946256474 5.85943025357304
1.307 132.771357434111 5.82198757998334
1.312 132.794273174057 5.79391439978625
1.317 132.739954383075 5.78632080419118
1.322 132.780693476312 5.75323753648459
1.327 132.797668098494 5.72621172001773
1.33188 132.868112780549 5.68511205260005
1.33688 132.880843747185 5.65905062168978
1.34187 132.858776738349 5.64204005228957
1.34688 132.849440696149 5.62168272740093
1.35187 132.868961511658 5.59309315633585
1.35688 132.892725982713 5.56317803282523
1.36187 132.911398067113 5.5343183552699
1.36688 132.911398067113 5.51064647511742
1.37187 132.924977764859 5.48293973953449
1.37688 132.896120907149 5.46693269571566
1.38187 132.871507704985 5.44993259883526
1.38688 132.843499578385 5.43367125987743
1.39187 132.84859196504 5.40785907007092
1.39688 132.761172660802 5.40872625460278
1.40188 132.759475198584 5.38448002149945
1.40688 132.81039906513 5.3447347645006
1.41188 132.781542207421 5.32817088146431
1.41688 132.780693476312 5.30320707519384
1.42188 132.77305489633 5.28012490138462
1.42687 132.778147282984 5.25289790585975
1.43188 132.776449820766 5.22748908550999
1.43687 132.787483325184 5.19817122776388
1.44188 132.780693476312 5.17388598514735
1.44687 132.728072147547 5.16386491579502
1.45188 132.694971634293 5.14748450648548
1.45688 132.655081272165 5.13335082762663
1.46188 132.628770607783 5.11475128711807
1.46688 132.661022389928 5.07750383105831
1.47188 132.752685349711 5.02001556502421
1.47688 132.775601089657 4.98435542071138
1.48188 132.775601089657 4.95615182118209
1.48688 132.776449820766 4.92726546987069
1.49188 132.768811240784 4.90072851533566
1.49688 132.76371885413 4.87310326825868
1.50187 132.711946256474 4.86163386062429
1.50687 132.700912752056 4.83570901021785
1.51187 132.651686347728 4.82282432933593
1.51687 132.656778734383 4.79079651164632
1.52188 132.647442692183 4.76321176438826
1.52687 132.588031514546 4.75361488118483
1.53188 132.534561454672 4.74195799272984
1.53687 132.481940125908 4.72976106375897
1.54188 132.469209159272 4.70288387653426
1.54688 132.425075141599 4.68735701140288
1.55188 132.392823359453 4.66708217585979
1.55688 132.524376681363 4.58409010978615
1.56188 132.532015261345 4.54749878244968
1.56688 132.608401061164 4.48232931925929
1.57188 132.667812238801 4.42197889550994
1.57688 132.661871121038 4.38767439611513
1.58188 132.628770607783 4.36464421111003
1.58688 132.562569581273 4.35557381503318
1.59187 132.532863992454 4.3306455961087
1.59688 132.466662965944 4.32116144835721
1.60187 132.451385805981 4.28880330874495
1.60688 132.413192906071 4.26655975665759
1.61187 132.425075141599 4.22048586691272
1.61688 132.400461939435 4.19052032846683
1.62187 132.38603351058 4.15518304891899
1.62688 132.389428435016 4.10972890488428
1.63187 132.391125897235 4.06353968001296
1.63688 132.383487317253 4.02081902624182
1.64187 132.396218283889 3.96515892810048
1.64688 132.382638586144 3.92185470104433
1.65188 132.352932997325 3.88710959183833
1.657 132.314740097416 3.85418903050144
1.66188 132.27230354196 3.82635927307097
1.667 132.224774599851 3.79789595352019
1.672 132.173850733305 3.77201522991801
1.677 132.130565446741 3.74032132121672
1.682 132.078792849086 3.71297160635123
1.687 132.047389798049 3.66925547416551
1.692 131.976096384884 3.6547043112375
1.697 131.908197896156 3.63708466264121
1.702 131.853879105174 3.60751470547591
1.707 131.808047625283 3.56892642037047
1.712 131.760518683173 3.52883038660409
