#H theta alpha
-1.969875 168.040443616756 12.6527245483868
-1.974875 168.116303241881 12.658072164705
-1.979875 168.287473678059 12.6515608560374
-1.985 168.048224091128 12.6964640584254
-1.99 167.993112397661 12.7180779678902
-1.995 168.09814880168 12.7198251011377
-2 168.065730158464 12.7386028006802
-2.005 168.09361019163 12.7498367616835
-2.01 168.151963749418 12.7573141877894
-2.015 168.008024973541 12.7898511284849
-2.02 167.956155144396 12.8109144083803
-2.025 167.86214107907 12.8371830804715
-2.03 167.8997467052 12.847108975788
-2.035 167.748027454951 12.8803780455873
-2.04 167.631320339375 12.9092801859807
-2.045 167.932165348416 12.8870021869967
-2.050125 167.835557791633 12.9137475135102
-2.055 168.116303241881 12.8935629814525
-2.060125 167.375213057972 12.9990717334441
-2.065125 167.403093091137 13.010155658904
-2.070125 167.530822545407 13.0090814798127
-2.075125 167.748027454951 12.9970410493789
-2.080125 167.531470918271 13.0378966018929
-2.085125 167.767478640881 13.0236554324886
-2.090125 167.705883218771 13.0455970910892
-2.095125 167.842041520277 13.043414392093
-2.100125 167.982738431832 13.0407550088666
-2.105125 167.74024698058 13.0845903441887
-2.110125 167.573615154451 13.1191539808128
-2.115125 167.797952165503 13.1064173869901
-2.120125 167.519151833849 13.1544601616714
-2.125125 167.840096401684 13.1300055741496
-2.130125 167.77785260671 13.151900420597
-2.135125 167.835557791633 13.1592436683805
-2.140125 167.747379082087 13.1841980171478
-2.145125 167.768127013745 13.196001138424
-2.150125 167.680596677063 13.2208126833723
-2.155125 167.657903626812 13.2377538334179
-2.160125 167.72987301475 13.2433898929609
-2.165125 167.697454371535 13.2614572485617
-2.170125 167.648826406711 13.2815508807115
-2.175125 167.713663693143 13.2880084398974
-2.180125 167.711070201685 13.3024737361522
-2.185125 167.728576269022 13.3145689361825
-2.190125 167.601495187617 13.3439173358413
-2.195125 167.668925965505 13.3500361976352
-2.200125 167.635858949425 13.368066871201
-2.205125 167.582044001687 13.3885932364842
-2.210125 167.51785508812 13.410347648328
-2.215125 167.564537934351 13.4188933731014
-2.220125 167.680596677063 13.4191446416733
-2.230125 167.78239121676 13.4351974745774
-2.235125 167.859547587613 13.4401005751164
-2.240125 167.834909418769 13.4570749074301
-2.245125 167.896504840879 13.4638590951345
-2.250125 167.936703958466 13.473105166175
-2.255125 167.99440914339 13.480305329547
-2.260125 167.920494636858 13.503037575309
-2.265125 167.883537383593 13.5213975279129
-2.270125 167.826480571533 13.5421112072989
-2.275125 167.825832198669 13.5561912841969
-2.280125 167.706531591635 13.5841771951562
-2.290125 167.807677758468 13.6001070715288
-2.295125 167.757753047916 13.6198522284879
-2.300125 167.814809859975 13.6270569155888
-2.320125 167.716905557464 13.693961148684
-2.325125 167.923088128316 13.6836761609366
