#H theta alpha
1.659 101.067855584777 9.41832286446333
1.664 100.906596674048 9.42744332862008
1.669 100.872647429684 9.41721981411146
1.674 100.769102234374 9.41752065837365
1.678875 100.768253503265 9.40263447093046
1.684 100.776740814356 9.38547883977472
1.688875 100.823421025356 9.36335307111065
1.693875 100.721573292264 9.36335307111065
1.698875 100.746186494428 9.34417472002511
1.703875 100.824269756466 9.31668691843304
1.708875 100.791169243211 9.30621088007719
1.713875 100.816631176484 9.28674933950263
1.718875 100.72581694781 9.28495351247346
1.723875 100.819177369811 9.25501889350772
1.728875 100.785228125447 9.24450947284309
1.733875 100.742791569992 9.23541922279
1.738875 100.740245376665 9.21997665271292
1.743875 100.587473777027 9.22785445737691
1.748875 100.717329636719 9.1919937447534
1.753875 100.668103232391 9.18381227818647
1.758875 100.633305256918 9.17346411562926
1.763875 100.703749938973 9.14651286509869
1.768875 100.595112357008 9.14754425844879
1.773875 100.614633172518 9.12861749829382
1.77875 100.629061601372 9.11079171738027
1.783875 100.637548912463 9.09310506437958
1.78875 100.618028096954 9.08044147136036
1.79375 100.71648090561 9.04895075160418
1.79875 100.567104230408 9.05638210426067
1.80375 100.57474281039 9.03897513487478
1.80875 100.444038219589 9.04356454433265
1.81375 100.478836195062 9.0218492737085
1.81875 100.477987463953 9.00584371352318
1.82375 100.363408764224 9.00776304101686
1.82875 100.352375259806 8.99330601048415
1.83375 100.327762057642 8.98085636723707
1.83875 100.449979337352 8.94516352448633
1.84375 100.543339759353 8.91381008510231
1.84875 100.515331632753 8.90195882684773
1.85375 100.411786437443 8.90202941521504
1.85875 100.343039217606 8.89666315482027
1.86375 100.326913326533 8.88280937504921
1.86875 100.437248370716 8.8485446097404
1.87375 100.571347885954 8.81026592135199
1.87875 100.578137734826 8.79238780168103
1.88375 100.648582416882 8.76426833180793
1.88875 100.567104230408 8.76082790261363
1.89375 100.711388518955 8.72041239336219
1.89875 100.624817945827 8.71767555570791
1.90375 100.769950965483 8.67699296995918
1.90875 100.663010845736 8.67764418865322
1.91375 100.689321510119 8.6563464849486
1.91875 100.72581694781 8.63318014429689
1.92375 100.70714486341 8.61928049733033
1.92875 100.707993594519 8.60193004373773
1.93375 100.628212870263 8.5981711707231
1.93875 100.670649425718 8.57386425162224
1.94375 100.670649425718 8.55668120687662
1.94875 100.632456525809 8.54581922005083
1.953875 100.658767190191 8.52365004990511
1.95875 100.610389516972 8.51488461547345
1.963875 100.570499154845 8.50371257396709
1.96875 100.626515408045 8.47729286818863
1.973875 100.705447401191 8.44589188989504
1.97875 100.671498156827 8.43466834684543
1.983875 100.472046346189 8.4505331612292
1.988875 100.458466648443 8.4352633353709
1.993875 100.427912328516 8.42298343827323
1.998875 100.356618915351 8.41747044049334
2.003875 100.47119761508 8.38016558992529
2.008875 100.339644293169 8.38506659958198
2.013875 100.303997586587 8.37338938149959
2.018875 100.250527526714 8.36484601663387
2.023875 100.18772142464 8.35787014647588
2.028875 100.259863568914 8.32757577857775
2.033875 100.17838538244 8.32377203329619
2.038875 100.167351878022 8.3076721520027
2.043875 100.154620911385 8.29195780848201
2.048875 100.208939702368 8.26457749059731
2.053875 100.236947828968 8.24152186525942
2.058875 100.299753931041 8.21229898133028
2.063875 100.320972208769 8.19036311694328
2.068875 100.232704173423 8.18764582365469
2.073875 100.27259453555 8.1623059811976
2.078875 100.332854444296 8.13323011288033
2.083875 100.356618915351 8.11062270177741
