#H theta alpha
-0.790375 129.041184209616 13.9233950001106
-0.780375 129.061553756234 13.8991230810569
-0.770375 129.182073573726 13.8634629969582
-0.760375 129.128603513853 13.8475192864178
-0.750375 129.24403094469 13.8122654828878
-0.740375 129.300047197891 13.783798827283
-0.730375 129.22535886029 13.7700755863817
-0.720375 129.179527380399 13.7531948253619
-0.710375 129.133695900507 13.7361518118945
-0.700375 129.22535886029 13.7033801755373
-0.690375 129.170191338199 13.6874287907287
-0.680375 129.200745658126 13.6616406764014
-0.670375 129.059007562907 13.6555977951158
-0.66025 129.107385236125 13.6273855750837
-0.65025 129.070041067325 13.6092692454945
-0.64025 129.054763907361 13.5885906604743
-0.63025 129.144729404926 13.5556554372421
-0.62025 129.114175084998 13.5366421864835
-0.61025 129.034394360743 13.5234136305846
-0.60025 129.040335478506 13.5000789949056
-0.59025 129.015722276343 13.480369144093
-0.58025 129.020814662997 13.457111350577
-0.57025 129.05561263847 13.4303511785989
-0.56025 128.997898923051 13.4143925789707
-0.55025 129.101444118362 13.3795526466463
-0.540375 129.14982179158 13.3512842307027
-0.530375 129.238089826927 13.3181429891559
-0.520375 129.34842487111 13.2821622866716
-0.510375 129.224510129181 13.2738283488633
-0.500375 129.227056322508 13.2505731588866
-0.490375 129.208384238108 13.229778313028
-0.480375 129.250820793563 13.2017005495332
-0.470375 129.129452244962 13.1930011009879
-0.460375 129.183771035944 13.1634255947154
-0.450375 129.148124329362 13.1444835875854
-0.440375 129.087864420616 13.1284801936331
-0.430375 129.111628891671 13.1023798800937
-0.420375 129.211779162545 13.0671329340956
-0.410375 129.135393362726 13.0530136725602
-0.400375 129.2448796758 13.0165464366358
-0.390375 129.142183211598 13.0053876889193
-0.3805 128.968193334233 13.0031720803605
-0.3705 129.101444118362 12.9637486511072
