#H theta alpha
1.394 117.335484752904 8.51798377924868
1.399 117.260796415303 8.51047474646692
1.404 117.268434995285 8.48859635394522
1.409 117.366039072831 8.45118990062739
1.414 117.431391368232 8.41919678288631
1.419 117.396593392759 8.40463456945095
1.424 117.534936563542 8.35964758750592
1.429 117.500138588069 8.34495407064161
1.434 117.596893934506 8.30685860448459
1.439 117.495894932524 8.30377554249594
1.444 117.467886805923 8.28757882758444
1.449125 117.352459375086 8.28641637158193
1.454125 117.627448254434 8.21646902575872
1.459125 117.657153843253 8.18980668337948
1.464125 117.623204598889 8.17456851623789
1.469125 117.65970003658 8.14659097543343
1.474125 117.730144718635 8.11230690511499
1.479125 117.615566018907 8.11136990989339
1.484125 117.658002574362 8.08208255801682
1.489125 117.704682785362 8.05187363292093
1.494125 117.539180219088 8.06020621666034
1.499125 117.636784296634 8.02063823016061
1.504125 117.544272605742 8.01564726296771
1.509125 117.561247227924 7.99061519971473
1.514125 117.579070581215 7.96534756914136
1.519125 117.543423874633 7.94972262387252
1.524125 117.517113210251 7.93243990633646
1.529125 117.467886805923 7.91943776818976
1.534125 117.599440127834 7.87252757167894
1.539125 117.562095959033 7.85717385684082
1.544125 117.541726412415 7.83846527618217
1.549125 117.576524387888 7.80941303997004
1.554125 117.553608647942 7.79104745107869
1.559125 117.491651276978 7.78015744252769
1.564125 117.439878679323 7.76720010784667
1.569125 117.384711157231 7.75484171139152
1.574125 117.409324359395 7.72734960819268
1.579125 117.343972063995 7.71676541424494
1.584125 117.265040070848 7.70889181630814
1.589125 117.274376113048 7.68417023510541
1.594125 117.156402488883 7.68370925695852
1.599125 117.223452246502 7.64757017602256
1.604 117.268434995285 7.61611425586988
1.609125 117.220906053175 7.60145345320057
1.614 117.145368984465 7.59326330989008
1.619 117.078319226846 7.5828967416747
1.624 116.969681644881 7.58049479101311
1.629 117.023151704755 7.54662153707563
1.634 116.882262340644 7.55040744811437
1.639 116.939976056063 7.5154596955638
1.644 116.911967929463 7.49709985613958
1.649 116.855951676262 7.48440760036674
1.654 116.929791282754 7.44576259359032
1.659 116.896690769499 7.42828952224255
1.664 116.903480618372 7.4026531741897
1.669 116.858497869589 7.38740755219773
1.674 116.841523247407 7.36657459271915
1.679 116.814363851916 7.34750723922613
1.684 116.849161827389 7.31603485665092
1.689 116.86698518068 7.28762032494213
1.694 116.790599380861 7.27849503538651
1.699 116.819456238571 7.2477057091946
1.704 116.724398354351 7.24236982365074
1.709 116.736280589879 7.21486212417142
1.714 116.765986178697 7.18363009861404
1.719 116.686205454442 7.17490353439859
1.724 116.693844034424 7.14795452991254
1.729 116.580962796913 7.14611668778318
1.734 116.569080561386 7.12317540388486
1.739 116.510518114858 7.10979503718544
1.744 116.572475485822 7.07111246976247
1.749 116.467232828294 7.06757584436621
1.754 116.493543492676 7.03606263760315
1.759 116.446014550566 7.02018212596965
1.764 116.441770895021 6.99506800454221
1.769 116.446863281675 6.96765525424881
1.774 116.46129171053 6.93824461912323
1.779 116.535980048131 6.89528925605273
1.784 116.485904912694 6.87960392361555
1.789 116.430737390603 6.86480266387356
1.794 116.435829777257 6.83676718714459
1.799 116.356897784111 6.82719979032608
1.804 116.335679506383 6.80461440061152
1.809 116.34841047302 6.77443529985794
1.814 116.333982044165 6.75033126123057
1.819 116.276268328746 6.73566339389457
1.824 116.345864279693 6.69218673436407
1.829 116.322948539747 6.66953095446845
1.834 116.332284581947 6.63912919024967
1.839 116.399334339566 6.59552494889564
1.844 116.297486606474 6.59047545713651
1.849 116.283906908728 6.56505553464509
1.854 116.260991168783 6.54158196116288
1.859 116.276268328746 6.50916031432663
1.864 116.293242950928 6.47595628552846
1.869 116.356049053002 6.43146136955975
1.874 116.350956666347 6.40313848609157
1.879 116.224495731091 6.4038470751417
1.884 116.247411471037 6.36828307434421
1.889 116.408670381766 6.29864338416243
1.894 116.411216575093 6.26735874959167
1.899 116.495240954894 6.21527876910664
1.904 116.464686634967 6.19168178591078
1.909 116.474022677167 6.15777650118551
1.914 116.411216575093 6.14212886148759
1.919 116.456199323876 6.09870818715521
1.924 116.509669383749 6.05235985060193
1.929 116.619155696823 5.9906712033597
1.934 116.583508990241 5.96691707377288
1.939 116.570778023604 5.93683825167431
1.944 116.542769897004 5.91074162134204
1.949125 116.558047056968 5.87159668210197
1.954125 116.576719141368 5.83197691883811
1.959125 116.530038930367 5.81009632234469
1.964125 116.569080561386 5.76408129570815
1.969125 116.516459232622 5.74339173590052
1.974125 116.577567872477 5.68986186135183
1.979125 116.543618628113 5.66313186350211
1.984125 116.445165819457 5.65535105857321
1.989125 116.413762768421 5.62756521251511
