#H theta alpha
-0.246125 168.23473809676 6.27847062626969
-0.251125 168.267838610015 6.29710698871833
-0.256125 168.369686343107 6.30076839621042
-0.261125 168.429097520744 6.31361623692511
-0.266125 168.417215285217 6.34193879921862
-0.271125 168.306031509925 6.39158420871148
-0.276125 168.277174652215 6.42325824177291
-0.281125 168.268687341124 6.45033402872897
-0.286125 168.171931994687 6.4963338526642
-0.291125 168.22540205456 6.51004755119735
-0.296 168.226250785669 6.53438413474078
-0.301125 168.209276163487 6.56343297434204
-0.306 168.216914743469 6.58620257865035
-0.311 168.19739392796 6.61502785474358
-0.316 168.219460936796 6.63517937466707
-0.321 168.227099516778 6.65827020348864
-0.326 168.31027516547 6.66534126888473
-0.331 168.355257914252 6.68058221780656
-0.336 168.370535074216 6.70184375334033
-0.341 168.249166525615 6.75147567645912
-0.346 168.22540205456 6.78057744818788
-0.351 168.202486314614 6.80946550897369
-0.356 168.161747221378 6.84192987097023
-0.361 168.185511692432 6.86106320462606
-0.366 168.228796978996 6.87624148479985
-0.371 168.269536072233 6.8918852264464
-0.376 168.302636585488 6.90884989350703
-0.381 168.346770603161 6.92379017308338
-0.386 168.373081267544 6.94211763423344
-0.391125 168.42315640298 6.95631466290694
-0.396 168.401089394144 6.98386384511464
-0.401125 168.421458940762 7.00377615659821
-0.406 168.334888367634 7.04405597815178
-0.411125 168.445223411817 7.04600642751309
-0.416125 168.245771601178 7.10906668952861
-0.421125 168.44267721849 7.09314394996665
-0.426125 168.17872184356 7.16870814291813
-0.431125 168.170234532469 7.19337602591412
-0.436125 168.193150272414 7.21172525126529
-0.441125 168.460500571781 7.1821617704918
-0.446125 168.245771601178 7.24725256438949
-0.451125 168.333190905416 7.25294180954002
-0.456125 168.437584831835 7.2552679697472
-0.461125 168.468139151763 7.27221828725672
-0.471125 168.550466069345 7.30155328592854
-0.481125 168.654859995765 7.32659392344389
-0.486125 168.584415313709 7.36268270619842
-0.491125 168.710876248965 7.36072949880892
-0.496125 168.601389935891 7.40438591636519
-0.50125 168.63109552471 7.42155070146206
-0.506125 168.390055889726 7.48936602541286
-0.51125 168.367988880889 7.51637465098442
-0.51625 168.594600087019 7.49529271774597
-0.52125 168.642129029128 7.50829869049243
-0.52625 168.517365556091 7.55406134684899
-0.53125 168.635339180256 7.55373010745789
-0.53625 168.495298547254 7.60210643900187
-0.54125 168.553012262673 7.61316752267671
-0.54625 168.692204164565 7.60872852783064
-0.55125 168.733791988911 7.62285876521967
-0.55625 168.70663259342 7.64969326849397
-0.56125 168.651465071328 7.68177388129628
-0.56625 168.623456944728 7.70857056002202
-0.57125 168.215217281251 7.80592344019954
-0.57625 168.189755347978 7.83206589829087
-0.58125 168.473231538417 7.80102977389845
-0.58625 168.449467067363 7.82678822429066
-0.59125 168.34761933427 7.86688360370597
-0.59625 168.454559454017 7.86843552915575
-0.60125 168.449467067363 7.89068677993546
-0.60625 168.246620332288 7.94892566502004
-0.61125 168.353560452034 7.95034381471562
-0.61625 168.331493443198 7.97551436115051
-0.62125 168.226250785669 8.01547078007241
-0.62625 168.362896494234 8.01160116123322
-0.63125 168.24407413896 8.0540284999547
-0.63625 168.333190905416 8.0587724165298
-0.64125 168.429097520744 8.06227028538999
-0.64625 168.440979756272 8.08093946310014
-0.65125 168.468139151763 8.09678112367753
-0.656125 168.474929000636 8.11564328711373
-0.66125 168.515668093872 8.12956924374075
-0.666125 168.432492445181 8.16449412531345
-0.67125 168.286510694415 8.21165013177574
-0.676125 168.451164529581 8.20229352142574
-0.68125 168.339980754289 8.24296705530262
-0.686125 168.563197035982 8.22324557327098
-0.691125 168.502088396127 8.2545197196013
-0.696125 168.465592958435 8.28128881560722
-0.701125 168.499542202799 8.2955867632136
-0.706125 168.463046765108 8.32226513252437
-0.711125 168.407879243017 8.3521652327677
-0.716125 168.33913202318 8.38439334331106
-0.721125 168.365442687562 8.39982763949704
-0.726125 168.444374680708 8.40613543286913
-0.731125 168.45201326069 8.42488237595528
-0.736125 168.386660965289 8.45621071119892
-0.741125 168.293300543288 8.49230461490388
-0.746125 168.254258912269 8.51897378524157
-0.751125 168.174478188014 8.55249945869495
-0.756125 168.271233534451 8.5555809390685
-0.761125 168.241527945633 8.58052330914744
-0.766125 168.23473809676 8.6012732681794
-0.771125 168.252561450051 8.61796946219206
-0.776125 168.106579699286 8.66243672230939
-0.781125 168.145621330305 8.67536471593773
-0.786125 168.173629456905 8.69011673905841
-0.791125 168.129495439232 8.7169912162042
-0.796 168.149016254741 8.73264596517997
-0.801125 168.14052894365 8.75405073024283
-0.806 168.22540205456 8.75853355591693
-0.811 168.247469063397 8.77411649511271
-0.816 168.160898490268 8.80794838859208
-0.821 168.20672997016 8.81956576919468
-0.826 168.214368550142 8.83742619346693
-0.831 168.15920102805 8.86595876550288
-0.836 168.130344170341 8.88991558109338
-0.841 168.136285288104 8.90795690585959
-0.846 168.099789850413 8.93317663490751
-0.851 168.087907614886 8.95411718346677
-0.856 168.053109639413 8.97893147868773
-0.866 168.00812689063 9.02414846991591
-0.871 168.042076134994 9.03734048310776
-0.876 168.10318477485 9.04610166036908
-0.881125 168.12185685925 9.0623160077573
-0.916125 168.126949245904 9.19230169609657
-0.921125 168.167688339141 9.2042015195751
-0.926125 168.240679214524 9.21086303579325
-0.931125 168.273779727779 9.22400162403584
-0.941125 168.435038638508 9.23473795752655
-0.946125 168.467290420654 9.24801389361518
-0.951125 168.50802951389 9.25981062993819
-0.956125 168.557255918218 9.27023543448939
-0.961125 168.647221415783 9.27420542995901
-0.966125 168.661649844638 9.2902383851453
-0.971125 168.626851869165 9.31418721935602
-0.976125 168.619213289183 9.33379586865536
-0.981125 168.659952382419 9.34542078224786
-0.991125 168.855160537513 9.35063903227833
