#H theta alpha
0 174.44235742872 2.88813110515919
-0.00999999999999998 174.433870117629 2.98836753077051
-0.02 174.280249786882 3.13558638059223
-0.03 174.092680211771 3.28917388354403
-0.04 174.213200029263 3.33658868934018
-0.05 174.219141147027 3.42052429957984
-0.059875 174.217443684808 3.50400488218305
-0.069875 174.172460936026 3.60033162009291
-0.079875 174.07485685848 3.71055500121346
-0.089875 173.903413174441 3.84040679846764
-0.099875 173.896623325569 3.91879623741831
-0.109875 173.815993870204 4.01710844991759
-0.119875 173.860127887877 4.07786472767774
-0.129875 173.786288281385 4.17115471911033
-0.139875 173.657281152802 4.27829599314207
-0.149875 173.620785715111 4.35819642338429
-0.16 173.68783547273 4.4094350840378
-0.17 173.62163444622 4.49505416203279
-0.18 173.787137012495 4.51799447323744
-0.19 173.846548190132 4.56876195164155
-0.2 173.802414172458 4.64616019978878
-0.21 173.720087254876 4.73234992528502
-0.22 173.646247648384 4.81532033585274
-0.23 173.653037497257 4.87672786766223
-0.24 173.767616196985 4.91029946765907
-0.250125 173.780347163622 4.9698892829132
-0.260125 173.758280154785 5.03676759198749
-0.270125 173.694625321603 5.11314921910562
-0.280125 173.722633448203 5.16648264822881
-0.290125 173.786288281385 5.210575500681
-0.300125 173.796473054695 5.26711315228356
-0.310125 173.845699459023 5.3137564488869
-0.320125 173.880497434496 5.36359772227358
-0.330125 173.883892358932 5.42041289096416
-0.340125 173.865220274532 5.48195491325184
-0.350125 173.980647705369 5.51183014677773
-0.360125 174.049394925207 5.55223309536886
-0.370125 174.068915740716 5.60366692569857
-0.380125 174.107957371735 5.6502119859417
-0.390125 174.12153706948 5.70215672547834
-0.400125 174.034966496352 5.77643179335638
-0.410125 174.03666395857 5.83020733364142
-0.420125 174.040058883007 5.88303557146831
-0.43 173.950942116551 5.95545122414315
-0.440125 173.988286285351 6.0006648184858
-0.45 173.906808098878 6.07026273738689
-0.46 173.817691332422 6.14134512225503
-0.47 173.851060857365 6.18601249776199
-0.48 173.93842371009 6.21859409874983
-0.49 173.936407644258 6.26989148937719
-0.5 173.916246985937 6.32478629071329
-0.51 173.995545575334 6.35833924882557
-0.52 173.967320653684 6.41435867323043
-0.53 173.971352785348 6.46315793021809
-0.54 173.889366108175 6.52936363923166
-0.55 173.821491891827 6.59222862830817
-0.559875 173.804691343226 6.6436430685942
-0.569875 173.718672534389 6.70931812613517
-0.579875 173.683727393299 6.76417393904047
-0.589875 173.72539275383 6.80349755046619
-0.599875 173.708592205229 6.8541121719069
-0.609875 173.696495810236 6.90353285200118
-0.619875 173.664238756922 6.95676837947409
-0.629875 173.711280293005 6.99397637809426
-0.639875 173.695823788292 7.04328735522097
-0.649875 173.748913521871 7.07885433306752
-0.66 173.769746202136 7.12130499721527
-0.67 173.792594948234 7.16240376471536
-0.68 173.754289697423 7.21505419942559
-0.69 173.755633741311 7.25996089339944
-0.7 173.775122377689 7.30108121942549
-0.71 173.649454274153 7.36938813544585
-0.72 173.776466421577 7.38982634915688
-0.73 173.69380772246 7.44949150229491
-0.74 173.726064775774 7.4873310778955
-0.750125 173.810739540723 7.51593409602209
-0.760125 173.808051452947 7.55999653953254
-0.770125 173.788562816569 7.60690140671573
-0.780125 173.724720731886 7.66177499933331
-0.790125 173.724720731886 7.70463246321296
-0.800125 173.820819869883 7.72979685806922
-0.810125 173.90011845928 7.75794990046988
-0.820125 173.926327315098 7.79555527524856
-0.830125 173.826196045436 7.85583241514794
-0.840125 173.862485230414 7.89131853831272
-0.850125 173.831572220988 7.93872615778629
-0.860125 173.840980528205 7.97869189257297
-0.870125 173.915574963993 8.00684633946856
-0.880125 173.888694086231 8.05284338554419
-0.890125 173.961272456188 8.08118677435911
-0.900125 173.939767753979 8.12596529921613
-0.910125 173.927671358986 8.16889561096686
-0.920125 173.988825355893 8.19882004762892
-0.93 174.044603177249 8.22917134700981
-0.94 174.052667440577 8.26810152639509
-0.95 174.072156076954 8.3049406644396
-0.96 174.078876296395 8.34382280827108
-0.97 174.101725042492 8.37984779288092
-0.98 174.099036954716 8.41998936576234
-0.99 174.046619243081 8.46849815491635
-1 173.969336719516 8.52102036537895
-1.01 174.016378255599 8.55228080723063
-1.02 174.077532252507 8.58106558131498
-1.03 173.929687424818 8.64486463400692
-1.04 173.867189384022 8.69404952124595
-1.05 173.840980528205 8.7369368223963
-1.059875 173.799315167674 8.78171568777757
-1.069875 173.794611014066 8.82073602288915
-1.079875 173.852404901253 8.84929468977532
-1.089875 173.783858662961 8.89852652584344
-1.099875 173.816115716275 8.93108907938348
-1.109875 173.7569777852 8.97838789736263
-1.119875 173.793266970178 9.01006144712312
-1.129875 173.747569477983 9.0549284727362
-1.139875 173.864501296246 9.07323924788483
-1.149875 173.869877471798 9.10960324741619
