#H theta alpha
-0.710375 127.280067158232 13.9319748267014
-0.685375 127.224899636141 13.883075340831
-0.660375 127.202832627304 13.8303395873476
-0.635375 127.247815376086 13.7696675705949
-0.610375 127.261395073832 13.7123939451246
-0.58525 127.284310813778 13.6535623917216
-0.560375 127.28261335156 13.5979429597576
-0.535375 127.194345316213 13.5516808488852
-0.510375 127.274126040469 13.4858606401885
-0.485375 127.157001147413 13.4426632264087
-0.4605 127.18755546734 13.3824434729539
-0.4355 127.227445829468 13.320499231549
-0.4105 127.295344318196 13.2550328068266
-0.3855 127.280915889341 13.1989003323978
