#H theta alpha
-2.194875 175.158815560467 12.3506864914132
-2.199875 175.123870419377 12.3688218992589
-2.205 175.156799494635 12.3786461107068
-2.21 175.172255999348 12.3903085077502
-2.215 175.170239933516 12.4041864125927
-2.22 175.029787347212 12.4355324674253
-2.225 174.945784604207 12.4597099394559
-2.23 174.932344165326 12.4749914483549
-2.235 175.002234447506 12.47977590151
-2.24 174.857749729537 12.5114129267722
-2.245 174.900759133956 12.5195723655404
-2.25 174.830868851776 12.5418628426214
-2.255 174.968633350304 12.538035348176
-2.26 175.083549102735 12.5371450765529
-2.265 174.949816735871 12.5673812198481
-2.27 175.023739149715 12.571599972796
-2.275 174.674959760758 12.6286452366966
-2.28 174.770386876812 12.6301263067647
-2.285 174.938392362822 12.6225866334488
-2.29 174.969977394192 12.6320713463189
-2.295 175.160159604356 12.6218125285468
-2.3 175.170239933516 12.633994008118
-2.305 175.184352394341 12.6455684015024
-2.31 175.092957409951 12.6703625975971
-2.315 175.187040482117 12.6720815099117
-2.32 175.103709761056 12.6957275101567
-2.325 175.235426062088 12.692801512629
-2.33 175.245506391249 12.7048534579046
-2.335 175.180992284621 12.7261821052412
-2.34 175.224001689039 12.7341690089943
-2.345 175.280451532339 12.74052885705
-2.35 175.285827707891 12.7531739587262
-2.355 175.346981704799 12.7588681028687
-2.36 175.336901375638 12.7734211963363
-2.365 175.400071438378 12.7788882851644
-2.37 175.428296360028 12.7886798545342
-2.375 175.388647065329 12.8068674920209
-2.38 175.407463679762 12.8177946849004
-2.385 175.401415482266 12.8317627327867
-2.39 175.348997770631 12.8514377649858
-2.394875 175.359750121735 12.8629598615389
-2.399875 175.355717990071 12.8766434399474
-2.404875 175.316068695373 12.8947370798307
-2.409875 175.330181156198 12.9061798296274
-2.414875 175.360422143679 12.9156432967554
-2.419875 175.312708585653 12.9345941225402
-2.424875 175.378566736169 12.9396735661419
-2.429875 175.396039306714 12.9506690649442
-2.434875 175.232737974312 12.9837328018899
-2.439875 175.122526375489 13.0102263895738
-2.444875 175.172928021292 13.0171696879706
-2.449875 175.200480920998 13.0268587508603
-2.454875 175.196448789334 13.0404250625194
-2.459875 175.148063209363 13.0592930328263
-2.464875 175.207873162382 13.0650555720342
-2.469875 175.24080223764 13.0741551429483
-2.474875 175.125886485209 13.1010340746769
-2.479875 175.055324181085 13.1225515700458
-2.484875 174.947800670039 13.148486931828
-2.489875 174.971993460024 13.1585541720846
-2.494875 174.795923710686 13.1926615023579
-2.499875 174.993498162234 13.1818112993939
-2.504875 174.99282614029 13.194805082665
-2.50975 174.975353569744 13.2095467062762
-2.51475 174.941080450598 13.2265389508714
-2.51975 174.920919792277 13.2418189005092
-2.52475 174.930328099494 13.2535534570698
-2.52975 174.911511485061 13.2686778707472
-2.53475 174.906135309508 13.2822044714864
-2.53975 174.934360231158 13.2916928982788
-2.54475 174.93973640671 13.3038710494082
-2.54975 174.912855528949 13.3198681330759
-2.55475 174.907479353396 13.3333465795546
-2.55975 174.90479126562 13.3464764436439
-2.56475 174.881270497579 13.3620486963914
-2.56975 174.868502080642 13.3763469236829
-2.57475 174.807348083734 13.3963658036654
-2.57975 174.817428412895 13.4078913069269
-2.58475 174.835573005384 13.4184465578436
-2.589875 174.860437817314 13.428534789313
-2.594875 174.891350826739 13.4376144630385
-2.599875 174.889334760907 13.4506083448812
-2.604875 174.897399024236 13.462319994522
-2.609875 174.907479353396 13.4737932673824
-2.614875 174.910167441173 13.4862141883672
-2.619875 174.973337503912 13.4913708579366
-2.624875 175.012314776667 13.4994348954473
-2.629875 175.038523632484 13.5090518767702
-2.634875 174.99618625001 13.5266285646127
-2.639875 175.021051061939 13.536393483806
-2.644875 175.019034996107 13.5492375984723
-2.649875 175.058684290805 13.5571663262773
-2.654875 175.075484839406 13.5678209198484
-2.659875 175.027099259436 13.5860709231582
-2.664875 174.955864933367 13.6070624376933
-2.669875 174.886646673131 13.6277357285491
-2.679875 175.229377864592 13.6127128552987
-2.684875 175.336229353694 13.6127128552987
-2.689875 175.44375286474 13.6127128552987
-2.694875 175.735410388454 13.5910893179134
-2.699875 175.571437034108 13.6228740314162
-2.705 175.318084761205 13.6653391822744
-2.71 175.334885309806 13.6759159192018
-2.715 175.442408820852 13.6759159192018
-2.725 175.29725208094 13.7178200564626
