0	903.144
0.1	903.144
0.2	903.144
0.3	903.144
0.359125	903.16
0.39925	903.009
0.404125	903.377
0.42925	903.418
0.44925	903.413
0.45425	903.772
0.46925	903.624
0.47925	904.033
0.48925	903.761
0.49925	903.901
0.50425	903.978
0.509375	904.126
0.52425	904.091
0.529375	904.352
0.53425	904.541
0.539375	904.19
0.54425	904.456
0.549375	904.209
0.554375	904.478
0.559375	904.514
0.564375	904.407
0.58425	904.599
0.589375	904.176
0.599375	904.813
0.60425	905.088
0.63925	904.516
0.64425	905.041
0.64925	904.717
0.67425	905.071
0.68925	905.428
0.709125	905.211
0.724125	905.167
0.734125	905.39
0.754125	905.67
0.759125	905.28
0.784125	905.538
0.819125	905.414
0.839125	905.395
0.854125	905.909
0.869125	905.431
0.874125	905.851
0.879125	905.307
0.88925	905.78
0.90925	905.406
0.914125	905.499
0.91925	905.445
0.92925	905.315
0.94425	905.626
0.94925	906.057
0.95925	905.812
0.96925	905.758
0.97425	906.601
0.98425	905.892
0.98925	906.098
0.99425	906.202
0.99925	905.845
1.00937	906.134
1.01937	906.073
1.02937	906.263
1.03425	905.996
1.03937	906.049
1.04425	906.353
1.04937	906.051
1.06937	906.257
1.07937	906.403
1.08425	906.175
1.09425	906.263
1.09937	906.532
1.10425	906.551
1.10925	906.482
1.11925	906.337
1.13425	906.392
1.14425	906.634
1.14925	906.491
1.15425	906.551
1.15925	906.378
1.16425	906.4
1.16925	906.414
1.17925	906.219
1.18413	906.101
1.18925	906.425
1.20412	906.559
1.20913	905.95
1.21913	906.038
1.22412	905.98
1.22913	905.843
1.23913	905.898
1.24412	905.527
1.25412	905.631
1.25913	905.596
1.26412	905.436
1.27412	904.939
1.27913	904.89
1.28412	904.607
1.29412	904.393
1.29913	903.959
1.30913	903.025
1.31412	903.119
1.31913	902.764
1.32412	902.523
1.32912	901.823
1.33413	901.205
1.33912	900.749
1.34413	900.458
1.34912	900.337
1.35413	899.258
1.35912	898.574
1.36413	898.184
1.36912	897.182
1.37413	896.471
1.37912	895.853
1.38925	894.186
1.39413	893.651
1.39925	892.165
1.40413	891.712
1.40925	890.811
1.41413	890.572
1.41925	889.375
1.43425	887.717
1.43925	886.234
1.45425	884.021
1.45925	882.738
1.46425	882.887
1.47425	881.014
1.47925	880.772
1.48425	880.058
1.48925	879.583
1.49925	877.922
1.50425	877.019
1.51937	874.649
1.52425	873.83
1.54425	871.54
1.55438	869.371
1.55937	868.613
1.56438	867.839
1.56937	866.749
1.57425	865.812
1.58425	863.835
1.58937	863.135
1.59937	861.284
1.60425	859.455
1.60938	858.659
1.62425	855.35
1.62925	854.312
1.63425	853.365
1.63925	852.577
1.64425	851.349
1.64925	850.265
1.65925	847.983
1.66425	846.742
1.66925	845.649
1.67925	843.567
1.68413	842.186
1.69912	837.669
1.70412	836.428
1.70913	835.297
1.72913	829.289
1.73412	827.144
1.73913	826.666
1.74412	824.862
1.74913	823.92
1.75412	821.874
1.75913	820.139
1.76412	818.909
1.76913	817.388
1.77412	816.35
1.77913	814.784
1.78412	813.027
1.78913	811.745
1.79412	810.059
1.79913	808.554
1.80412	807.074
1.80913	805.344
1.81412	804.174
1.81913	802.576
1.82412	801.343
1.82912	799.166
1.83413	797.647
1.83912	796.181
1.84413	794.876
1.84912	793.056
1.85413	791.867
1.86413	788.272
1.86912	787.21
1.87413	786.029
1.87912	784.76
1.88413	782.83
1.88925	781.589
1.89413	779.829
1.89925	778.222
1.90413	776.929
1.90925	775.449
1.91413	774.062
1.92413	771.86
1.92925	770.366
1.93413	769.479
1.94425	766.319
1.94925	765.61
1.95425	763.993
1.95925	762.18
1.96425	761.535
1.96925	760.132
1.98425	755.112
1.99925	751.224
2.00425	749.502
2.00937	748.349
2.01425	746.064
2.01938	744.433
2.02425	742.195
2.03938	736.764
2.04937	733.444
2.05437	732.42
2.05938	730.327
2.06937	727.461
2.07425	725.618
2.07938	724.251
2.08425	723.141
2.08937	721.475
2.09425	718.775
2.10425	716.01
2.13925	706.894
2.15425	702.074
2.17925	694.476
2.20412	687.274
2.20912	684.619
2.22912	678.539
2.23413	676.238
2.24412	674.135
2.25413	669.129
2.25913	667.278
2.26912	663.447
2.28412	658.65
2.28912	657.041
2.29413	655.443
2.29913	652.886
2.30412	650.909
2.30912	649.575
2.31413	647.282
2.32412	643.811
2.32912	641.164
2.33412	639.89
2.33913	637.786
2.34912	633.714
2.35412	631.092
2.35913	628.637
2.36413	626.528
2.36912	624.664
2.37412	621.909
2.37913	619.924
2.38413	617.508
2.38925	614.863
2.39412	614.284
2.39925	611.285
2.40413	609.146
2.40925	606.68
2.41412	604.415
2.41925	602.232
2.42413	599.604
2.42925	597.52
2.43412	595.378
2.43925	593.044
2.44425	591.018
2.44925	588.744
2.45425	587.066
2.45925	585.122
2.46425	582.67
2.46925	580.687
2.47425	578.746
2.47925	575.984
2.48425	573.638
2.48925	572.238
2.49425	569.369
2.49925	567.96
2.50425	565.401
2.50937	562.894
2.51425	561.663
2.51938	558.698
2.52425	556.257
2.52937	553.686
2.53425	551.284
2.53938	549.348
2.54425	545.742
2.54937	543.255
2.55437	540.767
2.55938	538.435
2.56425	536.209
2.56937	533.74
2.57425	531.222
2.57938	528.902
2.58425	526.535
2.58937	524.687
2.59425	522.97
2.59938	520.87
2.60425	519.024
2.60925	516.896
2.61425	515.312
2.61925	513.307
2.62425	511.407
2.62925	509.318
2.63425	507.807
2.63925	506.011
2.64425	504.825
2.64925	502.431
2.65425	500.712
2.65925	497.944
2.66425	496.011
2.66925	494.264
2.67425	493.097
2.67925	491.019
2.68412	489.533
2.68925	487.408
2.69413	486.474
2.69912	484.437
2.70412	483.201
2.70912	481.389
2.71413	479.2
2.71913	477.635
2.72412	476.158
2.72912	474.579
2.73413	473.56
2.73913	471.627
2.74412	470.432
2.74912	468.562
2.75413	468.101
2.75913	465.61
2.76412	464.322
2.76912	462.354
2.77413	461.338
2.77913	460.615
2.78412	459.446
2.78912	457.136
2.79413	456.032
2.79913	454.86
2.80412	453.034
2.80912	451.793
2.81413	451.016
2.81913	449.151
2.82412	447.863
2.82912	446.312
2.83412	445.255
2.83913	444.458
2.84413	443.275
2.84912	441.657
2.85412	440.073
2.85913	439.005
2.86413	437.788
2.86912	436.237
2.87412	435.029
2.87913	434.059
2.88413	432.239
2.88925	431.149
2.89412	429.872
2.89925	428.828
2.90413	426.596
2.90925	425.849
2.91412	424.05
2.91925	422.872
2.92413	421.472
2.92925	420.085
2.93425	418.995
2.93925	417.941
2.94425	416.365
2.94925	415.486
2.95425	413.976
2.95925	413.13
2.96425	411.499
2.96925	410.359
2.97425	409.159
2.97925	408.201
2.98425	406.509
2.98925	405.296
2.99425	404.354
2.99925	402.802
3.00425	401.817
3.00937	400.91
3.01425	399.507
3.01938	398.082
3.02425	397.077
3.02937	395.671
3.03425	394.754
3.03938	393.562
3.04438	392.596
3.04937	391.05
3.05437	390.047
3.05938	389.075
3.06438	388.26
3.06937	387.019
3.07425	385.684
3.07938	384.646
3.08425	383.792
3.08937	382.57
3.09425	381.343
3.09938	380.157
3.10425	379.432
3.10938	378.685
3.11425	377.422
3.11925	376.859
3.12425	375.672
3.12925	374.094
3.13425	372.943
3.13925	371.433
3.14425	370.318
3.14925	368.816
3.15425	367.712
3.15925	365.74
3.16425	364.392
3.16925	362.651
3.17425	361.344
3.17925	359.578
3.18412	358.513
3.18925	357.187
3.19413	356.075
3.19912	355.083
3.20412	354.062
3.20912	352.703
3.21413	351.931
3.21913	350.61
3.22412	349.55
3.22912	348.773
3.23413	347.587
3.23913	346.148
3.24412	344.652
3.24912	343.592
3.25413	342.581
3.25913	341.398
3.26412	340.464
3.26912	339.676
3.27413	338.49
3.27913	337.589
3.28412	336.364
3.28912	335.741
3.29413	334.673
3.29913	333.616
3.30412	332.536
3.30912	331.232
3.31413	330.57
3.31913	329.214
3.32412	328.44
3.32912	327.756
3.33412	327.034
3.33913	325.317
3.34413	324.365
