3.499	627.031
3.497	627.165
3.49438	627.174
3.492	627.106
3.48937	627.254
3.487	627.203
3.48438	627.228
3.482	627.27
3.47937	627.081
3.477	627.224
3.47438	627.132
3.472	627.144
3.46937	627.161
3.46687	627.216
3.46437	627.249
3.462	627.338
3.45938	627.375
3.45687	627.144
3.45438	627.22
3.45188	627.333
3.44938	627.266
3.44687	627.258
3.44437	627.35
3.44188	627.775
3.43938	628.296
3.43687	629.292
3.43437	630.406
3.43188	631.385
3.42938	632.495
3.42687	633.512
3.42437	634.424
3.42188	635.592
3.41938	636.584
3.41688	637.525
3.41437	638.446
3.41187	639.181
3.40938	639.942
3.40688	641.001
3.40437	641.741
3.40187	642.561
3.39938	643.342
3.39688	644.069
3.39437	644.78
3.39187	645.393
3.38938	646.162
3.38688	646.873
3.38437	647.743
3.38187	648.445
3.37925	649.289
3.37688	650.18
3.37438	651.072
3.37187	652.093
3.36925	653.576
3.36688	654.947
3.36438	656.317
3.36187	657.964
3.35925	659.91
3.35688	661.243
3.35425	662.457
3.35187	663.596
3.34925	664.815
3.34687	665.878
3.34438	667.043
3.34187	668.287
3.33925	669.413
3.33688	670.388
3.33425	671.746
3.33188	672.885
3.32925	673.977
3.32687	674.898
3.32425	676.331
3.32188	677.415
3.31925	678.483
3.31688	679.45
3.31425	680.673
3.31188	681.871
3.30925	683.194
3.30687	684.258
3.30425	685.468
3.30188	686.527
3.29925	687.498
3.29688	688.692
3.29425	689.94
3.29188	690.852
3.28925	691.92
3.28687	693.029
3.28425	694.324
3.28187	695.164
3.27925	696.413
3.27687	697.417
3.27425	698.304
3.27188	699.439
3.26925	700.746
3.26687	701.792
3.26425	702.805
3.26187	703.907
3.25925	704.869
3.25687	706.176
3.25425	707.26
3.25188	708.404
3.24925	709.627
3.24688	710.665
3.24425	711.737
3.24187	712.901
3.23925	714.221
3.23688	714.935
3.23425	716.347
3.23188	717.339
3.22938	718.394
3.22688	719.592
3.22437	720.828
3.22187	721.651
3.21937	722.794
3.21687	723.942
3.21437	724.745
3.21188	725.993
3.20938	727.224
3.20688	728.191
3.20438	729.242
3.20187	730.41
3.19937	731.373
3.19687	732.655
3.19437	733.651
3.19188	734.521
3.18938	735.672
3.18688	736.807
