2477.86476448026 5
2451.30088173391 10
2420.26821004313 15
2385.13757986328 20
2345.69900303056 25
2302.34227871414 30
2255.02845080523 35
2204.16204475541 40
2149.44438808608 45
2091.44166653462 50
2030.02646929552 55
1965.50416749781 60
1897.91932950273 65
1827.33868300026 70
1754.1097715014 75
1678.33395137096 80
1600.26175436732 85
1519.79937100235 90
1437.25817620421 95
1352.97000499937 100
1266.84531693283 105
1179.30172264908 110
1090.47421329446 115
1000.47494025481 120
909.611831635526 125
818.196483812182 130
726.408119561301 135
634.625170325043 140
543.068900532626 145
452.364101052708 150
362.893103394336 155
275.438110480344 160
191.177925317166 165
112.023625341963 170
42.3490075137887 175
