#h5 A5 h10 A10 h15 A15 h20 A20 h25 A25 h30 A30 h35 A35 h40 A40 h45 A45 h50 A50 h55 A55 h60 A60 h65 A65 h70 A70 h75 A75 h80 A80 h85 A85 h90 A90 h95 A95 h100 A100 h105 A105 h110 A110 h115 A115 h120 A120 h125 A125 h130 A130 h135 A135 h140 A140 h145 A145 h150 A150 h155 A155 h160 A160 h165 A165 h170 A170 h175 A175
0.95753173828125 2025.23050070433 0.95377197265625 2002.00750453318 0.9477294921875 1975.24525329681 0.939404296875 1945.14472512547 0.9289306640625 1911.91229065131 0.91630859375 1875.62641870759 0.90167236328125 1836.2429942869 0.88502197265625 1793.99148484546 0.86649169921875 1748.84848166801 0.8462158203125 1701.05928388845 0.8241943359375 1650.62241493461 0.8005615234375 1597.67626879475 0.7753173828125 1542.36961486329 0.74873046875 1484.74282033259 0.7205322265625 1425.08955639534 0.691259765625 1363.24826828611 0.66064453125 1299.65827477951 0.62882080078125 1234.31478519722 0.59605712890625 1167.24809067045 0.562353515625 1098.73381606975 0.5277099609375 1028.86389186422 0.49239501953125 957.870984458748 0.4562744140625 885.834611252526 0.41961669921875 812.900070645303 0.38255615234375 739.285096354362 0.3450927734375 665.205676562741 0.30736083984375 590.841152841054 0.26949462890625 516.479296975081 0.2317626953125 442.277591865032 0.1941650390625 368.75562240901 0.15697021484375 296.147920220989 0.12044677734375 225.191222632523 0.08499755859375 156.672011952509 0.0512939453125 92.167479046742 0.02081298828125 35.1055689447121
1.044580078125 1983.65059952475 1.040478515625 1960.64167639377 1.03388671875 1934.39662541737 1.0248046875 1904.84342550059 1.01337890625 1872.18688126769 0.999609375 1836.50518052258 0.983642578125 1797.88503956655 0.965478515625 1756.42186360248 0.945263671875 1712.21991789534 0.92314453125 1665.26708680667 0.89912109375 1615.81474550923 0.87333984375 1563.99521266488 0.84580078125 1509.83051534663 0.816796875 1453.36083843822 0.78603515625 1394.99291255621 0.7541015625 1334.44684734331 0.720703125 1272.15773357599 0.685986328125 1208.22915903934 0.650244140625 1142.57769921863 0.6134765625 1075.47619829419 0.57568359375 1007.21427673766 0.537158203125 937.618823408302 0.49775390625 867.158622696745 0.457763671875 795.778383081914 0.417333984375 723.777973942991 0.37646484375 651.277818436891 0.335302734375 578.478319380247 0.293994140625 505.715181131623 0.25283203125 433.123596006034 0.21181640625 361.137075550274 0.171240234375 290.099108281073 0.131396484375 220.598583445444 0.092724609375 153.535885106154 0.05595703125 90.3603592100242 0.022705078125 34.4501197166672
1.13162841796875 1942.05192253286 1.12718505859375 1919.39400734057 1.1200439453125 1893.39814260974 1.110205078125 1864.39228662633 1.0978271484375 1832.31222133061 1.08291015625 1797.23584944616 1.06561279296875 1759.37820723816 1.04593505859375 1718.70315911163 1.02403564453125 1675.4401655281 1.0000732421875 1629.44885525962 0.9740478515625 1581.1009219357 0.9461181640625 1530.28097639754 0.9162841796875 1477.25422896064 0.88486328125 1422.05486779683 0.8515380859375 1364.85035079125 0.816943359375 1305.59487596247 0.78076171875 1244.71226900076 0.74315185546875 1182.08334113293 0.70443115234375 1117.94653306658 0.664599609375 1052.25076731208 0.6236572265625 985.4880956648 0.58192138671875 917.382649002083 0.5392333984375 848.489750153708 0.49591064453125 778.655890527033 0.45211181640625 708.177467479164 0.4078369140625 637.332976935851 0.36324462890625 566.164339622231 0.31849365234375 494.988434697949 0.2739013671875 423.927708635466 0.2294677734375 353.534620609021 0.18551025390625 284.000478023288 0.14234619140625 216.052740526776 0.10045166015625 150.390581990695 0.0606201171875 88.5352828647182 0.02459716796875 33.7812576858373
1.2186767578125 1900.3148541903 1.2138916015625 1877.87687809226 1.206201171875 1852.39874756552 1.19560546875 1823.80855024152 1.182275390625 1792.30546013458 1.1662109375 1757.96402332415 1.1475830078125 1720.86670749522 1.1263916015625 1680.97808556897 1.1028076171875 1638.52577247054 1.077001953125 1593.61722214184 1.048974609375 1546.24718928331 1.018896484375 1496.54579597937 0.986767578125 1444.65277205778 0.9529296875 1390.60219039832 0.917041015625 1334.67340684842 0.87978515625 1276.81459929621 0.8408203125 1217.22095792873 0.8003173828125 1155.99397267896 0.7586181640625 1093.25854577821 0.71572265625 1029.06444061385 0.671630859375 963.695072848456 0.6266845703125 897.168872970179 0.580712890625 829.743607846262 0.5340576171875 761.538447738322 0.4868896484375 692.657791129874 0.439208984375 623.376399857131 0.3911865234375 553.824642439791 0.3429931640625 484.229175085125 0.294970703125 414.761348419206 0.247119140625 345.88894232423 0.1997802734375 277.965716567937 0.1532958984375 211.457476689039 0.1081787109375 147.237371442867 0.065283203125 86.7495089788214 0.0264892578125 33.1189416408537
1.30572509765625 1858.45707119146 1.30059814453125 1836.37408530032 1.2923583984375 1811.28186320743 1.281005859375 1783.23916147331 1.2667236328125 1752.31242984573 1.24951171875 1718.70315911163 1.22955322265625 1682.23786183731 1.20684814453125 1643.25983483043 1.18157958984375 1601.74003203025 1.1539306640625 1557.66336139507 1.1239013671875 1511.3899121417 1.0916748046875 1462.80209852783 1.0572509765625 1412.0383492971 1.02099609375 1359.13263402031 0.9825439453125 1304.47379891638 0.942626953125 1247.89435237835 0.90087890625 1189.58757908447 0.85748291015625 1129.8637454693 0.81280517578125 1068.52427091258 0.766845703125 1005.82501427259 0.7196044921875 941.941253296586 0.67144775390625 876.983984742337 0.6221923828125 811.108415027736 0.57220458984375 744.431983482065 0.52166748046875 677.139799429071 0.4705810546875 609.389475241678 0.41912841796875 541.464383062995 0.36749267578125 473.44220516151 0.3160400390625 405.560462006018 0.2647705078125 338.264734987743 0.21405029296875 271.885903748264 0.16424560546875 206.911088901024 0.11590576171875 144.11732458659 0.0699462890625 84.9201566265497 0.02838134765625 32.4631720144315
1.3927734375 1816.62704593549 1.3873046875 1794.89964045333 1.378515625 1770.19437411291 1.36640625 1742.56997844369 1.351171875 1712.21991789534 1.3328125 1679.21511926633 1.3115234375 1643.633841569 1.2873046875 1605.43845323915 1.2603515625 1564.72656767051 1.230859375 1521.72454104127 1.198828125 1476.42323920971 1.164453125 1428.945578804 1.127734375 1379.30832630513 1.0890625 1327.65837093732 1.048046875 1274.26342839679 1.00546875 1218.95790232041 0.9609375 1162.03935514709 0.9146484375 1103.60002340288 0.8669921875 1043.75441277555 0.81796875 982.542840229704 0.767578125 920.138398065398 0.7162109375 856.650729985661 0.663671875 792.410427498294 0.6103515625 727.342500685747 0.5564453125 661.548010588622 0.501953125 595.428228942547 0.4470703125 529.088790611259 0.3919921875 462.70311899656 0.337109375 396.395105405811 0.282421875 330.664068062875 0.2283203125 265.818533070851 0.1751953125 202.319441479744 0.1236328125 140.991092002358 0.074609375 83.1340615840368 0.0302734375 31.7949535605764
1.47982177734375 1774.58085957181 1.47401123046875 1753.21099651318 1.4646728515625 1728.89531613868 1.451806640625 1701.94584931856 1.4356201171875 1672.17166294472 1.41611328125 1639.7709750711 1.39349365234375 1604.82177921217 1.36776123046875 1567.53154512921 1.33912353515625 1527.74790678976 1.3077880859375 1485.69499935256 1.2737548828125 1441.48151565662 1.2372314453125 1394.99291255621 1.1982177734375 1346.59285647222 1.15712890625 1296.19176046135 1.1135498046875 1244.05438062818 1.068310546875 1190.01706480263 1.02099609375 1134.47926355161 0.97181396484375 1077.42245004219 0.92117919921875 1018.95984711938 0.869091796875 959.228438664295 0.8155517578125 898.390690007277 0.76097412109375 836.363744323215 0.7051513671875 773.659024053068 0.64849853515625 710.192074781562 0.59122314453125 645.97122024645 0.5333251953125 581.467922333009 0.47501220703125 516.703168258611 0.41649169921875 451.874613466415 0.3581787109375 387.202769227583 0.3000732421875 323.029726082762 0.24259033203125 259.712195513486 0.18614501953125 197.7322519483 0.13135986328125 137.821058930439 0.0792724609375 81.3038752963165 0.03216552734375 31.133673188338
1.5668701171875 1732.46901982535 1.5607177734375 1711.45791405507 1.550830078125 1687.53360368858 1.53720703125 1661.00530328677 1.520068359375 1631.93339607399 1.4994140625 1600.26175436732 1.4754638671875 1566.0677917083 1.4482177734375 1529.55704574527 1.4178955078125 1490.69854637898 1.384716796875 1449.59222649508 1.348681640625 1406.34590040794 1.310009765625 1361.0754089378 1.268701171875 1313.79230910255 1.2251953125 1264.52439494849 1.179052734375 1213.75054533635 1.13115234375 1160.97769119532 1.0810546875 1106.81519214869 1.0289794921875 1051.23759004895 0.9753662109375 994.151621803379 0.92021484375 935.892498646594 0.863525390625 876.51933700529 0.8057373046875 816.129821473723 0.746630859375 754.950246745671 0.6866455078125 692.98980332578 0.6260009765625 630.415300953614 0.564697265625 567.514206140968 0.5029541015625 504.31289338993 0.4409912109375 441.102315796752 0.379248046875 378.052112423614 0.317724609375 315.424495401108 0.2568603515625 253.675894366101 0.1970947265625 193.151138595979 0.1390869140625 134.686823657558 0.083935546875 79.4939777392039 0.0340576171875 30.4793313555428
1.65391845703125 1690.31058070972 1.64742431640625 1669.65940488829 1.6369873046875 1646.12821048464 1.622607421875 1620.14720297072 1.6045166015625 1591.65089799391 1.58271484375 1560.58429267875 1.55743408203125 1527.26563566981 1.52867431640625 1491.53322318923 1.49666748046875 1453.59652647642 1.4616455078125 1413.55037488677 1.4236083984375 1371.2674019349 1.3827880859375 1327.09339067912 1.3391845703125 1280.92364650533 1.29326171875 1232.89514165054 1.2445556640625 1183.36820113716 1.193994140625 1131.96061153115 1.14111328125 1079.16524006231 1.08614501953125 1024.95688742218 1.02955322265625 969.34095741379 0.971337890625 912.545878753876 0.9114990234375 854.721740868224 0.85050048828125 795.778383081914 0.7881103515625 736.205207424462 0.72479248046875 675.82695324644 0.66077880859375 614.807848574569 0.5960693359375 553.515913167207 0.53089599609375 491.923417747751 0.46549072265625 430.320565835201 0.4003173828125 368.818910764423 0.3353759765625 307.7926083598 0.27113037109375 247.553613721709 0.20804443359375 188.577737191462 0.14681396484375 131.550369144548 0.0885986328125 77.7043725951385 0.03594970703125 29.8135332563748
1.740966796875 1648.12494585469 1.734130859375 1627.71070359092 1.72314453125 1604.69845738889 1.7080078125 1579.14167561368 1.68896484375 1551.22185216442 1.666015625 1520.88214147878 1.639404296875 1488.31493975991 1.609130859375 1453.47868025483 1.575439453125 1416.46021837058 1.53857421875 1377.23857992114 1.49853515625 1336.14647902953 1.45556640625 1293.06442028175 1.40966796875 1248.11394623883 1.361328125 1201.31703403752 1.31005859375 1153.02973374491 1.2568359375 1102.87462719835 1.201171875 1051.44018861511 1.143310546875 998.694586641928 1.083740234375 944.539247840861 1.0224609375 889.199607647008 0.95947265625 832.823827855222 0.895263671875 775.49817859089 0.82958984375 717.433716473962 0.762939453125 658.628891519626 0.695556640625 599.220290471866 0.62744140625 539.481035662913 0.558837890625 479.540267569189 0.489990234375 419.534495121492 0.42138671875 359.635236755822 0.35302734375 300.195547106934 0.285400390625 241.505195700922 0.218994140625 184.013700991536 0.154541015625 128.413049847666 0.09326171875 75.8764361209033 0.037841796875 29.1550768156578
1.82801513671875 1605.68515314035 1.82083740234375 1585.63593360634 1.8093017578125 1563.02031616821 1.793408203125 1538.13362936123 1.7734130859375 1510.79005662998 1.74931640625 1481.17465097047 1.72137451171875 1449.23915046055 1.68958740234375 1415.29594912954 1.65421142578125 1379.19330262651 1.6155029296875 1341.02432380487 1.5734619140625 1300.8893640857 1.5283447265625 1258.89613640602 1.4801513671875 1215.15984137508 1.42939453125 1169.59026179561 1.3755615234375 1122.53911490264 1.319677734375 1073.73622231209 1.26123046875 1023.65611553124 1.20047607421875 972.365004756151 1.13792724609375 919.567920253964 1.073583984375 865.772510035302 1.0074462890625 810.929353608292 0.94002685546875 755.123268095433 0.8710693359375 698.645745419721 0.80108642578125 641.405140266303 0.73033447265625 583.653278681193 0.6588134765625 525.470975920259 0.58677978515625 467.09799247033 0.51448974609375 408.749308172344 0.4424560546875 350.380087766251 0.3706787109375 292.522549020695 0.29967041015625 235.378465542542 0.22994384765625 179.416343260859 0.16226806640625 125.239126466621 0.0979248046875 74.0701752932871 0.03973388671875 28.4859808187597
1.9150634765625 1563.26401420043 1.9075439453125 1543.58087742633 1.895458984375 1521.36348643601 1.87880859375 1496.90413279342 1.857861328125 1470.25691309097 1.8326171875 1441.24673568303 1.8033447265625 1410.17842161807 1.7700439453125 1377.00869697498 1.7329833984375 1341.93274031392 1.692431640625 1304.69797847703 1.648388671875 1265.62934832858 1.601123046875 1224.71980351589 1.550634765625 1182.19038780929 1.4974609375 1137.84155938247 1.441064453125 1092.02065155829 1.38251953125 1044.66317950602 1.3212890625 995.928134623872 1.2576416015625 945.984047891263 1.1921142578125 894.727616798242 1.12470703125 842.279560988906 1.055419921875 789.049321664593 0.9847900390625 734.752965263952 0.912548828125 679.769180049041 0.8392333984375 624.165380227595 0.7651123046875 567.976679426532 0.690185546875 511.417551511624 0.6147216796875 454.675171991054 0.5389892578125 397.904589114966 0.463525390625 341.182555038759 0.388330078125 284.891691226324 0.3139404296875 229.279450065094 0.2408935546875 174.832834685817 0.1699951171875 122.104673789553 0.102587890625 72.2569881443432 0.0416259765625 27.8246410422108
2.00211181640625 1520.64149522262 1.99425048828125 1501.32686287521 1.9816162109375 1479.629671376 1.964208984375 1455.71851164702 1.9423095703125 1429.53024434311 1.91591796875 1401.35924663744 1.88531494140625 1371.03798133291 1.85050048828125 1338.75453211931 1.81175537109375 1304.47379891638 1.7693603515625 1268.28307282167 1.7233154296875 1230.27626732426 1.6739013671875 1190.55402409832 1.6211181640625 1149.11818596694 1.56552734375 1105.98504952414 1.5065673828125 1061.49186149593 1.445361328125 1015.46926620071 1.38134765625 968.074139190672 1.31480712890625 919.567920253964 1.24630126953125 869.748865468845 1.175830078125 818.825964718464 1.1033935546875 767.107729409405 1.02955322265625 714.313789956015 0.9540283203125 660.979915763989 0.87738037109375 606.919017866295 0.79989013671875 552.355243042803 0.7215576171875 497.403171218363 0.64266357421875 442.277591865032 0.56348876953125 387.073141849261 0.4845947265625 331.924949259182 0.4059814453125 277.250239178125 0.32821044921875 223.210160111989 0.25184326171875 170.22168214735 0.17772216796875 118.937357003919 0.1072509765625 70.4379447703399 0.04351806640625 27.1535012495443
2.08916015625 1477.9666772099 2.08095703125 1458.90416461866 2.0677734375 1437.72715374442 2.049609375 1414.36485230031 2.0267578125 1388.87077419911 1.99921875 1361.3040552922 1.96728515625 1331.72952679021 1.93095703125 1300.3297107858 1.89052734375 1267.06646064329 1.8462890625 1231.80362771267 1.7982421875 1194.85378357413 1.7466796875 1156.20584076619 1.6916015625 1115.96611170362 1.63359375 1074.14550884829 1.5720703125 1030.97057584076 1.508203125 986.175923470857 1.44140625 940.211147008989 1.37197265625 893.133125414884 1.30048828125 844.742760771206 1.226953125 795.334839773513 1.1513671875 745.119532248767 1.07431640625 693.903232404284 0.9955078125 642.125059134144 0.91552734375 589.683508124649 0.83466796875 536.64553534673 0.7529296875 483.361855857441 0.67060546875 429.842889229762 0.58798828125 376.260425382234 0.5056640625 322.733289436273 0.4236328125 269.602725392562 0.34248046875 217.075129651261 0.26279296875 165.629000627912 0.18544921875 115.775726693664 0.1119140625 68.6141325293747 0.04541015625 26.4905436854063
2.17620849609375 1435.14865115909 2.16766357421875 1416.46021837058 2.1539306640625 1395.68676997054 2.135009765625 1372.87384419627 2.1112060546875 1347.95821128068 2.08251953125 1321.11147131538 2.04925537109375 1292.39473360353 2.01141357421875 1261.87434366365 1.96929931640625 1229.51291928951 1.9232177734375 1195.28415887558 1.8731689453125 1159.38604931029 1.8194580078125 1121.91233214936 1.7620849609375 1082.86023916653 1.70166015625 1042.1397504708 1.6375732421875 1000.27704898903 1.571044921875 956.901933364862 1.50146484375 912.261742040663 1.42913818359375 866.604050579953 1.35467529296875 819.7256252075 1.278076171875 771.821965676158 1.1993408203125 723.099972119692 1.11907958984375 673.450553820126 1.0369873046875 623.218661743888 0.95367431640625 572.379295648458 0.86944580078125 521.008474393841 0.7843017578125 469.231824167536 0.69854736328125 417.379909035326 0.61248779296875 365.408966338973 0.5267333984375 313.434861340203 0.4412841796875 261.900271978107 0.35675048828125 210.976607517507 0.27374267578125 161.014524422972 0.19317626953125 112.621239729598 0.1165771484375 66.7866560484228 0.04730224609375 25.8186484814725
2.2632568359375 1392.21907960307 2.2543701171875 1373.90701727705 2.240087890625 1353.54007302209 2.22041015625 1331.27689018072 2.195654296875 1307.05294598238 2.1658203125 1280.92364650533 2.1312255859375 1252.94957466386 2.0918701171875 1223.30533091779 2.0480712890625 1191.84318943953 2.000146484375 1158.64363386876 1.948095703125 1123.79317444286 1.892236328125 1087.48736181346 1.832568359375 1049.61746554078 1.7697265625 1010.19432570845 1.703076171875 969.633411755828 1.63388671875 927.474475378697 1.5615234375 884.341010594442 1.4863037109375 840.092937489238 1.4088623046875 794.625417071449 1.32919921875 748.217277485276 1.247314453125 701.064578569439 1.1638427734375 652.97068137477 1.078466796875 604.294518705836 0.9918212890625 555.096589559109 0.9042236328125 505.232350120345 0.815673828125 455.166138657716 0.7264892578125 404.897658478492 0.6369873046875 354.527139057266 0.547802734375 304.212650369555 0.458935546875 254.202591043626 0.3710205078125 204.821960787739 0.2846923828125 156.423279246864 0.2009033203125 109.440664957521 0.121240234375 64.9566372300271 0.0491943359375 25.1553729634771
